MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20120724,ME,99.58,0.42,0,0,0,0,7/24/2012,7/30/2012,1
20120717,ME,100,0,0,0,0,0,7/17/2012,7/23/2012,1
20120710,ME,100,0,0,0,0,0,7/10/2012,7/16/2012,1
20120703,ME,100,0,0,0,0,0,7/3/2012,7/9/2012,1
20120626,ME,100,0,0,0,0,0,6/26/2012,7/2/2012,1
20120619,ME,100,0,0,0,0,0,6/19/2012,6/25/2012,1
20120612,ME,100,0,0,0,0,0,6/12/2012,6/18/2012,1
20120605,ME,100,0,0,0,0,0,6/5/2012,6/11/2012,1
20120529,ME,81.24,18.76,0,0,0,0,5/29/2012,6/4/2012,1
20120522,ME,81.24,18.76,0,0,0,0,5/22/2012,5/28/2012,1
20120515,ME,79.66,20.34,0,0,0,0,5/15/2012,5/21/2012,1
20120508,ME,49.55,50.45,17.56,0,0,0,5/8/2012,5/14/2012,1
20120501,ME,49.55,50.45,17.56,0,0,0,5/1/2012,5/7/2012,1
20120424,ME,22.38,77.62,17.56,0,0,0,4/24/2012,4/30/2012,1
20120417,ME,0,100,22.8,0,0,0,4/17/2012,4/23/2012,1
20120410,ME,0,100,22.8,0,0,0,4/10/2012,4/16/2012,1
20120403,ME,0,100,0,0,0,0,4/3/2012,4/9/2012,1
20120327,ME,42.73,57.27,0,0,0,0,3/27/2012,4/2/2012,1
20120320,ME,50.36,49.64,0,0,0,0,3/20/2012,3/26/2012,1
20120313,ME,50.36,49.64,0,0,0,0,3/13/2012,3/19/2012,1
20120306,ME,50.36,49.64,0,0,0,0,3/6/2012,3/12/2012,1
20120228,ME,44.19,55.81,0,0,0,0,2/28/2012,3/5/2012,1
20120221,ME,44.19,55.81,0,0,0,0,2/21/2012,2/27/2012,1
20120214,ME,44.19,55.81,0,0,0,0,2/14/2012,2/20/2012,1
20120207,ME,44.19,55.81,0,0,0,0,2/7/2012,2/13/2012,1
20120131,ME,48.85,51.15,0,0,0,0,1/31/2012,2/6/2012,1
20120124,ME,33.87,66.13,0,0,0,0,1/24/2012,1/30/2012,1
20120117,ME,33.87,66.13,0,0,0,0,1/17/2012,1/23/2012,1
20120110,ME,100,0,0,0,0,0,1/10/2012,1/16/2012,1
20120103,ME,100,0,0,0,0,0,1/3/2012,1/9/2012,1
20111227,ME,100,0,0,0,0,0,12/27/2011,1/2/2012,1
20111220,ME,100,0,0,0,0,0,12/20/2011,12/26/2011,1
20111213,ME,100,0,0,0,0,0,12/13/2011,12/19/2011,1
20111206,ME,100,0,0,0,0,0,12/6/2011,12/12/2011,1
20111129,ME,100,0,0,0,0,0,11/29/2011,12/5/2011,1
20111122,ME,100,0,0,0,0,0,11/22/2011,11/28/2011,1
20111115,ME,100,0,0,0,0,0,11/15/2011,11/21/2011,1
20111108,ME,100,0,0,0,0,0,11/8/2011,11/14/2011,1
20111101,ME,100,0,0,0,0,0,11/1/2011,11/7/2011,1
20111025,ME,100,0,0,0,0,0,10/25/2011,10/31/2011,1
20111018,ME,100,0,0,0,0,0,10/18/2011,10/24/2011,1
20111011,ME,100,0,0,0,0,0,10/11/2011,10/17/2011,1
20111004,ME,100,0,0,0,0,0,10/4/2011,10/10/2011,1
20110927,ME,100,0,0,0,0,0,9/27/2011,10/3/2011,1
20110920,ME,100,0,0,0,0,0,9/20/2011,9/26/2011,1
20110913,ME,100,0,0,0,0,0,9/13/2011,9/19/2011,1
20110906,ME,100,0,0,0,0,0,9/6/2011,9/12/2011,1
20110830,ME,100,0,0,0,0,0,8/30/2011,9/5/2011,1
20110823,ME,89.75,10.25,0,0,0,0,8/23/2011,8/29/2011,1
20110816,ME,89.75,10.25,0,0,0,0,8/16/2011,8/22/2011,1
20110809,ME,79.54,20.46,0,0,0,0,8/9/2011,8/15/2011,1
20110802,ME,79.54,20.46,0,0,0,0,8/2/2011,8/8/2011,1
20110726,ME,72.76,27.24,0,0,0,0,7/26/2011,8/1/2011,1
20110719,ME,100,0,0,0,0,0,7/19/2011,7/25/2011,1
20110712,ME,100,0,0,0,0,0,7/12/2011,7/18/2011,1
20110705,ME,100,0,0,0,0,0,7/5/2011,7/11/2011,1
20110628,ME,100,0,0,0,0,0,6/28/2011,7/4/2011,1
20110621,ME,100,0,0,0,0,0,6/21/2011,6/27/2011,1
20110614,ME,100,0,0,0,0,0,6/14/2011,6/20/2011,1
20110607,ME,100,0,0,0,0,0,6/7/2011,6/13/2011,1
20110531,ME,100,0,0,0,0,0,5/31/2011,6/6/2011,1
20110524,ME,100,0,0,0,0,0,5/24/2011,5/30/2011,1
20110517,ME,100,0,0,0,0,0,5/17/2011,5/23/2011,1
20110510,ME,100,0,0,0,0,0,5/10/2011,5/16/2011,1
20110503,ME,100,0,0,0,0,0,5/3/2011,5/9/2011,1
20110426,ME,100,0,0,0,0,0,4/26/2011,5/2/2011,1
20110419,ME,100,0,0,0,0,0,4/19/2011,4/25/2011,1
20110412,ME,100,0,0,0,0,0,4/12/2011,4/18/2011,1
20110405,ME,100,0,0,0,0,0,4/5/2011,4/11/2011,1
20110329,ME,100,0,0,0,0,0,3/29/2011,4/4/2011,1
20110322,ME,100,0,0,0,0,0,3/22/2011,3/28/2011,1
20110315,ME,100,0,0,0,0,0,3/15/2011,3/21/2011,1
20110308,ME,100,0,0,0,0,0,3/8/2011,3/14/2011,1
20110301,ME,100,0,0,0,0,0,3/1/2011,3/7/2011,1
20110222,ME,100,0,0,0,0,0,2/22/2011,2/28/2011,1
20110215,ME,100,0,0,0,0,0,2/15/2011,2/21/2011,1
20110208,ME,100,0,0,0,0,0,2/8/2011,2/14/2011,1
20110201,ME,100,0,0,0,0,0,2/1/2011,2/7/2011,1
20110125,ME,100,0,0,0,0,0,1/25/2011,1/31/2011,1
20110118,ME,100,0,0,0,0,0,1/18/2011,1/24/2011,1
20110111,ME,100,0,0,0,0,0,1/11/2011,1/17/2011,1
20110104,ME,100,0,0,0,0,0,1/4/2011,1/10/2011,1
20101228,ME,100,0,0,0,0,0,12/28/2010,1/3/2011,1
20101221,ME,100,0,0,0,0,0,12/21/2010,12/27/2010,1
20101214,ME,100,0,0,0,0,0,12/14/2010,12/20/2010,1
20101207,ME,100,0,0,0,0,0,12/7/2010,12/13/2010,1
20101130,ME,100,0,0,0,0,0,11/30/2010,12/6/2010,1
20101123,ME,100,0,0,0,0,0,11/23/2010,11/29/2010,1
20101116,ME,100,0,0,0,0,0,11/16/2010,11/22/2010,1
