MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20110308,PA,100,0,0,0,0,0,3/8/2011,3/14/2011,1
20110301,PA,79.4,20.6,0,0,0,0,3/1/2011,3/7/2011,1
20110222,PA,79.4,20.6,0,0,0,0,2/22/2011,2/28/2011,1
20110215,PA,79.4,20.6,0,0,0,0,2/15/2011,2/21/2011,1
20110208,PA,83.95,16.05,0,0,0,0,2/8/2011,2/14/2011,1
20110201,PA,76.19,23.81,0,0,0,0,2/1/2011,2/7/2011,1
20110125,PA,76.19,23.81,0,0,0,0,1/25/2011,1/31/2011,1
20110118,PA,92.25,7.75,0,0,0,0,1/18/2011,1/24/2011,1
20110111,PA,92.2,7.8,0,0,0,0,1/11/2011,1/17/2011,1
20110104,PA,99.66,0.34,0,0,0,0,1/4/2011,1/10/2011,1
20101228,PA,99.66,0.34,0,0,0,0,12/28/2010,1/3/2011,1
20101221,PA,99.66,0.34,0,0,0,0,12/21/2010,12/27/2010,1
20101214,PA,99.66,0.34,0,0,0,0,12/14/2010,12/20/2010,1
20101207,PA,99.66,0.34,0,0,0,0,12/7/2010,12/13/2010,1
20101130,PA,69.52,30.48,0.36,0,0,0,11/30/2010,12/6/2010,1
20101123,PA,60.15,39.85,0.36,0,0,0,11/23/2010,11/29/2010,1
20101116,PA,60.58,39.42,0.58,0,0,0,11/16/2010,11/22/2010,1
