MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140311,AZ,6.23,93.77,77.26,54.71,5.18,0,3/11/2014,3/17/2014,1
20140304,AZ,6.18,93.82,77.26,54.71,5.18,0,3/4/2014,3/10/2014,1
20140225,AZ,6.18,93.82,77.24,57.2,7.04,0,2/25/2014,3/3/2014,1
20140218,AZ,6.18,93.82,77.09,57.2,7.04,0,2/18/2014,2/24/2014,1
20140211,AZ,8.29,91.71,76.21,39.68,0,0,2/11/2014,2/17/2014,1
20140204,AZ,8.29,91.71,68.43,36.1,0,0,2/4/2014,2/10/2014,1
20140128,AZ,8.29,91.71,68.43,36.1,0,0,1/28/2014,2/3/2014,1
20140121,AZ,16.08,83.92,57.75,24.66,0,0,1/21/2014,1/27/2014,1
20140114,AZ,16.08,83.92,57.75,24.66,0,0,1/14/2014,1/20/2014,1
20140107,AZ,16.08,83.92,57.19,24.66,0,0,1/7/2014,1/13/2014,1
20131231,AZ,20.72,79.28,53.58,14.73,0,0,12/31/2013,1/6/2014,1
20131224,AZ,20.72,79.28,53.58,14.73,0,0,12/24/2013,12/30/2013,1
20131217,AZ,20.72,79.28,53.58,16.32,0,0,12/17/2013,12/23/2013,1
20131210,AZ,20.72,79.28,53.58,16.32,0,0,12/10/2013,12/16/2013,1
20131203,AZ,20.72,79.28,53.58,16.32,0,0,12/3/2013,12/9/2013,1
20131126,AZ,20.72,79.28,53.58,16.32,0,0,11/26/2013,12/2/2013,1
20131119,AZ,9.14,90.86,68.05,25.28,0,0,11/19/2013,11/25/2013,1
20131112,AZ,14.84,85.16,61.9,25.28,0,0,11/12/2013,11/18/2013,1
20131105,AZ,14.82,85.18,61.92,25.28,0,0,11/5/2013,11/11/2013,1
20131029,AZ,14.84,85.16,61.92,25.28,0,0,10/29/2013,11/4/2013,1
20131022,AZ,14.84,85.16,61.92,25.28,0,0,10/22/2013,10/28/2013,1
20131015,AZ,14.9,85.1,61.96,25.28,0,0,10/15/2013,10/21/2013,1
20131008,AZ,15,85,61.91,25.28,0,0,10/8/2013,10/14/2013,1
20131001,AZ,14.83,85.17,61.91,25.28,0,0,10/1/2013,10/7/2013,1
20130924,AZ,14.83,85.17,61.91,25.28,0,0,9/24/2013,9/30/2013,1
20130917,AZ,12.81,87.19,66.82,30.35,1.94,0,9/17/2013,9/23/2013,1
20130910,AZ,3.43,96.57,74.04,41.52,15.49,1.94,9/10/2013,9/16/2013,1
20130903,AZ,0,100,76.23,42.31,15.55,1.94,9/3/2013,9/9/2013,1
20130827,AZ,0,100,85.78,48.82,19.37,3.04,8/27/2013,9/2/2013,1
20130820,AZ,0,100,85.78,56.39,20.39,3.04,8/20/2013,8/26/2013,1
20130813,AZ,0,100,85.78,56.39,20.86,3.04,8/13/2013,8/19/2013,1
20130806,AZ,0,100,85.78,56.39,20.86,3.04,8/6/2013,8/12/2013,1
20130730,AZ,0,100,86.71,57.9,22.81,3.04,7/30/2013,8/5/2013,1
20130723,AZ,0,100,91.13,63.58,22.81,3.04,7/23/2013,7/29/2013,1
20130716,AZ,0,100,92.46,72.77,26.46,3.04,7/16/2013,7/22/2013,1
20130709,AZ,0,100,92.46,72.77,27.36,3.04,7/9/2013,7/15/2013,1
20130702,AZ,0,100,92.46,74.35,27.4,3.04,7/2/2013,7/8/2013,1
20130625,AZ,0,100,92.49,74.44,23.48,0,6/25/2013,7/1/2013,1
20130618,AZ,0,100,92.49,72.23,22.25,0,6/18/2013,6/24/2013,1
20130611,AZ,0,100,92.49,72.23,19.67,0,6/11/2013,6/17/2013,1
20130604,AZ,0,100,92.49,72.53,19.67,0,6/4/2013,6/10/2013,1
20130528,AZ,0,100,86.66,70.11,18.95,0,5/28/2013,6/3/2013,1
20130521,AZ,0,100,86.66,70.11,18.95,0,5/21/2013,5/27/2013,1
20130514,AZ,0,100,86.66,69.64,18.95,0,5/14/2013,5/20/2013,1
20130507,AZ,0,100,86.66,69.64,18.9,0,5/7/2013,5/13/2013,1
20130430,AZ,0,100,86.66,66.28,16.22,0,4/30/2013,5/6/2013,1
20130423,AZ,2.62,97.38,83.62,57.69,13.8,0,4/23/2013,4/29/2013,1
20130416,AZ,2.64,97.36,82.64,43.98,5.63,0,4/16/2013,4/22/2013,1
20130409,AZ,3.06,96.94,81.3,41.15,5.63,0,4/9/2013,4/15/2013,1
20130402,AZ,3.06,96.94,80.11,29.72,2.03,0,4/2/2013,4/8/2013,1
20130326,AZ,3.06,96.94,80.11,29.72,2.03,0,3/26/2013,4/1/2013,1
20130319,AZ,3.06,96.94,80.11,29.72,2.03,0,3/19/2013,3/25/2013,1
20130312,AZ,3.06,96.94,80.11,29.72,2.03,0,3/12/2013,3/18/2013,1
20130305,AZ,0,100,83.17,29.87,2.03,0,3/5/2013,3/11/2013,1
20130226,AZ,0,100,83.08,29.45,2.03,0,2/26/2013,3/4/2013,1
20130219,AZ,0,100,83.13,29.45,2.03,0,2/19/2013,2/25/2013,1
20130212,AZ,0,100,87.66,29.45,2.03,0,2/12/2013,2/18/2013,1
20130205,AZ,0,100,88.73,33.06,6.62,0,2/5/2013,2/11/2013,1
20130129,AZ,0,100,88.73,33.06,6.62,0,1/29/2013,2/4/2013,1
20130122,AZ,0,100,97.82,37.86,8.84,0,1/22/2013,1/28/2013,1
20130115,AZ,0,100,97.82,37.86,8.84,0,1/15/2013,1/21/2013,1
20130108,AZ,0,100,97.82,37.78,8.68,0,1/8/2013,1/14/2013,1
20130101,AZ,0,100,97.91,37.78,8.68,0,1/1/2013,1/7/2013,1
20121225,AZ,0,100,97.91,37.78,8.5,0,12/25/2012,12/31/2012,1
20121218,AZ,0,100,97.91,37.78,8.5,0,12/18/2012,12/24/2012,1
20121211,AZ,0,100,98.62,41.48,8.5,0,12/11/2012,12/17/2012,1
20121204,AZ,0,100,98.62,41.43,8.5,0,12/4/2012,12/10/2012,1
20121127,AZ,0,100,98.66,41.43,8.14,0,11/27/2012,12/3/2012,1
20121120,AZ,0,100,98.66,34.1,5.67,0,11/20/2012,11/26/2012,1
20121113,AZ,0,100,98.66,34.1,5.67,0,11/13/2012,11/19/2012,1
20121106,AZ,0,100,98.66,35.51,5.67,0,11/6/2012,11/12/2012,1
20121030,AZ,0,100,98.66,34.89,5.67,0,10/30/2012,11/5/2012,1
20121023,AZ,0,100,98.66,31.28,5.67,0,10/23/2012,10/29/2012,1
20121016,AZ,0,100,98.66,31.28,5.67,0,10/16/2012,10/22/2012,1
20121009,AZ,0,100,100,31.42,5.67,0,10/9/2012,10/15/2012,1
20121002,AZ,0,100,100,31.42,5.67,0,10/2/2012,10/8/2012,1
20120925,AZ,0,100,100,31.93,5.67,0,9/25/2012,10/1/2012,1
20120918,AZ,0,100,100,31.93,5.67,0,9/18/2012,9/24/2012,1
20120911,AZ,0,100,100,32.65,6.89,0,9/11/2012,9/17/2012,1
20120904,AZ,0,100,100,41.7,6.89,0,9/4/2012,9/10/2012,1
20120828,AZ,0,100,100,41.68,7.46,0,8/28/2012,9/3/2012,1
20120821,AZ,0,100,100,71.29,13,0,8/21/2012,8/27/2012,1
20120814,AZ,0,100,100,93.97,24.95,0,8/14/2012,8/20/2012,1
20120807,AZ,0,100,100,93.97,24.91,0,8/7/2012,8/13/2012,1
20120731,AZ,0,100,100,94.07,25.07,0,7/31/2012,8/6/2012,1
20120724,AZ,0,100,100,94.07,25.07,0,7/24/2012,7/30/2012,1
20120717,AZ,0,100,100,94.07,26.33,0,7/17/2012,7/23/2012,1
20120710,AZ,0,100,100,94.07,26.33,0,7/10/2012,7/16/2012,1
20120703,AZ,0,100,100,93.78,25.07,0,7/3/2012,7/9/2012,1
20120626,AZ,0,100,100,93.72,25.07,0,6/26/2012,7/2/2012,1
20120619,AZ,0,100,100,93.72,24.6,0,6/19/2012,6/25/2012,1
20120612,AZ,0,100,96.08,83.21,16.29,0,6/12/2012,6/18/2012,1
20120605,AZ,0,100,96.08,82.74,16.29,0,6/5/2012,6/11/2012,1
20120529,AZ,0,100,96.08,82.74,16.29,0,5/29/2012,6/4/2012,1
20120522,AZ,0,100,96.08,82.74,16.29,0,5/22/2012,5/28/2012,1
20120515,AZ,0,100,96.08,69.31,16.29,0,5/15/2012,5/21/2012,1
20120508,AZ,0,100,96.08,67.19,16.29,0,5/8/2012,5/14/2012,1
20120501,AZ,0,100,96.1,67.19,16.29,0,5/1/2012,5/7/2012,1
20120424,AZ,0,100,95.98,67.19,16.29,0,4/24/2012,4/30/2012,1
20120417,AZ,0,100,95.88,64.96,12.61,0,4/17/2012,4/23/2012,1
20120410,AZ,0,100,93.82,62.21,12.61,0,4/10/2012,4/16/2012,1
20120403,AZ,0,100,93.82,61.86,12.61,0,4/3/2012,4/9/2012,1
20120327,AZ,0.39,99.61,93.25,60.47,12.61,0,3/27/2012,4/2/2012,1
20120320,AZ,0.47,99.53,93.25,60.47,8.54,0,3/20/2012,3/26/2012,1
20120313,AZ,0.47,99.53,92.82,62.25,8.52,0,3/13/2012,3/19/2012,1
20120306,AZ,0.47,99.53,91.72,46.23,0,0,3/6/2012,3/12/2012,1
20120228,AZ,0.47,99.53,91.72,40.36,0,0,2/28/2012,3/5/2012,1
20120221,AZ,1.98,98.02,86.92,33.32,0,0,2/21/2012,2/27/2012,1
20120214,AZ,1.98,98.02,80.56,33.32,0,0,2/14/2012,2/20/2012,1
20120207,AZ,1.39,98.61,81.05,36.56,2.78,0,2/7/2012,2/13/2012,1
20120131,AZ,6.39,93.61,73.48,36.56,2.78,0,1/31/2012,2/6/2012,1
20120124,AZ,7.23,92.77,60.34,36.56,2.78,0,1/24/2012,1/30/2012,1
20120117,AZ,7.36,92.64,60.34,36.56,2.78,0,1/17/2012,1/23/2012,1
20120110,AZ,16.7,83.3,60.34,36.56,2.78,0,1/10/2012,1/16/2012,1
20120103,AZ,16.7,83.3,60.34,36.56,2.78,0,1/3/2012,1/9/2012,1
20111227,AZ,16.7,83.3,60.34,36.56,2.78,0,12/27/2011,1/2/2012,1
20111220,AZ,16.7,83.3,60.34,36.56,2.78,0,12/20/2011,12/26/2011,1
20111213,AZ,1.53,98.47,71.18,48.8,29.06,0,12/13/2011,12/19/2011,1
20111206,AZ,1.53,98.47,71.18,48.8,29.99,0.38,12/6/2011,12/12/2011,1
20111129,AZ,1.53,98.47,72.24,48.8,29.99,0.38,11/29/2011,12/5/2011,1
20111122,AZ,1.53,98.47,72.24,48.8,29.99,1.24,11/22/2011,11/28/2011,1
20111115,AZ,1.53,98.47,72.24,48.8,29.99,1.24,11/15/2011,11/21/2011,1
20111108,AZ,1.5,98.5,72.03,48.37,29.86,1.24,11/8/2011,11/14/2011,1
20111101,AZ,1.5,98.5,72.03,48.37,29.83,1.24,11/1/2011,11/7/2011,1
20111025,AZ,1.43,98.57,68.57,42.81,15.12,1.24,10/25/2011,10/31/2011,1
20111018,AZ,1.43,98.57,68.57,42.81,15.12,1.24,10/18/2011,10/24/2011,1
20111011,AZ,0.89,99.11,69.11,42.81,15.12,1.24,10/11/2011,10/17/2011,1
20111004,AZ,0.02,99.98,69.76,42.81,15.34,1.67,10/4/2011,10/10/2011,1
20110927,AZ,0.02,99.98,69.76,42.81,15.34,1.67,9/27/2011,10/3/2011,1
20110920,AZ,0.02,99.98,69.76,42.81,15.34,1.67,9/20/2011,9/26/2011,1
20110913,AZ,0.01,99.99,71.5,45.86,19.15,1.67,9/13/2011,9/19/2011,1
20110906,AZ,0.01,99.99,70.4,39.34,19.15,1.67,9/6/2011,9/12/2011,1
20110830,AZ,2.41,97.59,70.17,39.12,18.99,1.35,8/30/2011,9/5/2011,1
20110823,AZ,2.41,97.59,61.56,33.69,12.93,2.08,8/23/2011,8/29/2011,1
20110816,AZ,2.41,97.59,61.56,36.79,11.52,2.08,8/16/2011,8/22/2011,1
20110809,AZ,11.15,88.85,60.35,37.15,14.02,4.83,8/9/2011,8/15/2011,1
20110802,AZ,11.15,88.85,60.35,37.15,14.02,4.83,8/2/2011,8/8/2011,1
20110726,AZ,11.15,88.85,60.35,37.15,14.02,4.83,7/26/2011,8/1/2011,1
20110719,AZ,11.15,88.85,60.35,37.15,14.28,4.83,7/19/2011,7/25/2011,1
20110712,AZ,12.78,87.22,60.35,38.2,15.02,4.83,7/12/2011,7/18/2011,1
20110705,AZ,2.46,97.54,61.64,40.02,18.27,5.62,7/5/2011,7/11/2011,1
20110628,AZ,2.46,97.54,61.64,40.02,18.27,5.62,6/28/2011,7/4/2011,1
20110621,AZ,22.6,77.4,56.26,28.69,18.27,5.62,6/21/2011,6/27/2011,1
20110614,AZ,22.51,77.49,56.26,28.69,18.27,5.62,6/14/2011,6/20/2011,1
20110607,AZ,22.51,77.49,56.26,28.69,18.34,0.96,6/7/2011,6/13/2011,1
20110531,AZ,22.51,77.49,56.26,28.69,15.59,0,5/31/2011,6/6/2011,1
20110524,AZ,22.51,77.49,56.26,28.69,15.59,0,5/24/2011,5/30/2011,1
20110517,AZ,13.83,86.17,58.25,31.54,15.59,0,5/17/2011,5/23/2011,1
20110510,AZ,13.83,86.17,57.9,31.54,15.59,0,5/10/2011,5/16/2011,1
20110503,AZ,13.93,86.07,57.89,31.54,15.59,0,5/3/2011,5/9/2011,1
20110426,AZ,13.93,86.07,57.89,22.16,11.73,0,4/26/2011,5/2/2011,1
20110419,AZ,25.62,74.38,49.3,22.16,11.73,0,4/19/2011,4/25/2011,1
20110412,AZ,25.62,74.38,49.3,22.16,11.73,0,4/12/2011,4/18/2011,1
20110405,AZ,25.66,74.34,49.27,22.05,11.84,0,4/5/2011,4/11/2011,1
20110329,AZ,24.84,75.16,47.39,21.37,10.96,0,3/29/2011,4/4/2011,1
20110322,AZ,28.64,71.36,40.91,13.72,5.96,0,3/22/2011,3/28/2011,1
20110315,AZ,28.64,71.36,40.88,12.59,5.96,0,3/15/2011,3/21/2011,1
20110308,AZ,29.07,70.93,40.88,12.59,5.6,0,3/8/2011,3/14/2011,1
20110301,AZ,29.07,70.93,40.88,12.59,0,0,3/1/2011,3/7/2011,1
20110222,AZ,29.07,70.93,40.88,12.59,0,0,2/22/2011,2/28/2011,1
20110215,AZ,29.07,70.93,40.88,12.59,0,0,2/15/2011,2/21/2011,1
20110208,AZ,29.04,70.96,40.88,12.59,0,0,2/8/2011,2/14/2011,1
20110201,AZ,30.61,69.39,32,12.5,0,0,2/1/2011,2/7/2011,1
20110125,AZ,40.46,59.54,32,3.94,0,0,1/25/2011,1/31/2011,1
20110118,AZ,40.46,59.54,32,0,0,0,1/18/2011,1/24/2011,1
20110111,AZ,40.34,59.66,31.93,0,0,0,1/11/2011,1/17/2011,1
20110104,AZ,37.05,62.95,32.38,0,0,0,1/4/2011,1/10/2011,1
20101228,AZ,31.4,68.6,32.45,0,0,0,12/28/2010,1/3/2011,1
20101221,AZ,5.65,94.35,36.28,0,0,0,12/21/2010,12/27/2010,1
20101214,AZ,5.65,94.35,26.15,0,0,0,12/14/2010,12/20/2010,1
20101207,AZ,0.13,99.87,6.76,0,0,0,12/7/2010,12/13/2010,1
20101130,AZ,50.48,49.52,6.76,0,0,0,11/30/2010,12/6/2010,1
20101123,AZ,51.18,48.82,6.76,0,0,0,11/23/2010,11/29/2010,1
20101116,AZ,51.18,48.82,6.76,0,0,0,11/16/2010,11/22/2010,1
